z_final	mh_final	bin_left	bin_right	bin_center	pdf
6.000000	1.000000e+09	-2.57323009	-2.39809295	-2.48566152	5.718749508404e-06
6.000000	1.000000e+09	-2.39809295	-2.22295580	-2.31052437	0.000000000000e+00
6.000000	1.000000e+09	-2.22295580	-2.04781866	-2.13538723	0.000000000000e+00
6.000000	1.000000e+09	-2.04781866	-1.87268152	-1.96025009	1.143749901681e-05
6.000000	1.000000e+09	-1.87268152	-1.69754438	-1.78511295	0.000000000000e+00
6.000000	1.000000e+09	-1.69754438	-1.52240723	-1.60997580	0.000000000000e+00
6.000000	1.000000e+09	-1.52240723	-1.34727009	-1.43483866	1.143749901681e-05
6.000000	1.000000e+09	-1.34727009	-1.17213295	-1.25970152	5.718749508404e-06
6.000000	1.000000e+09	-1.17213295	-0.99699581	-1.08456438	0.000000000000e+00
6.000000	1.000000e+09	-0.99699581	-0.82185866	-0.90942724	0.000000000000e+00
6.000000	1.000000e+09	-0.82185866	-0.64672152	-0.73429009	5.718749508404e-06
6.000000	1.000000e+09	-0.64672152	-0.47158438	-0.55915295	0.000000000000e+00
6.000000	1.000000e+09	-0.47158438	-0.29644724	-0.38401581	0.000000000000e+00
6.000000	1.000000e+09	-0.29644724	-0.12131009	-0.20887867	0.000000000000e+00
6.000000	1.000000e+09	-0.12131009	0.05382705	-0.03374152	0.000000000000e+00
6.000000	1.000000e+09	0.05382705	0.22896419	0.14139562	0.000000000000e+00
6.000000	1.000000e+09	0.22896419	0.40410133	0.31653276	0.000000000000e+00
6.000000	1.000000e+09	0.40410133	0.57923847	0.49166990	0.000000000000e+00
6.000000	1.000000e+09	0.57923847	0.75437562	0.66680705	0.000000000000e+00
6.000000	1.000000e+09	0.75437562	0.92951276	0.84194419	0.000000000000e+00
6.000000	1.000000e+09	0.92951276	1.10464990	1.01708133	0.000000000000e+00
6.000000	1.000000e+09	1.10464990	1.27978704	1.19221847	0.000000000000e+00
6.000000	1.000000e+09	1.27978704	1.45492419	1.36735562	0.000000000000e+00
6.000000	1.000000e+09	1.45492419	1.63006133	1.54249276	0.000000000000e+00
6.000000	1.000000e+09	1.63006133	1.80519847	1.71762990	0.000000000000e+00
6.000000	1.000000e+09	1.80519847	1.98033561	1.89276704	0.000000000000e+00
6.000000	1.000000e+09	1.98033561	2.15547276	2.06790419	5.718749508404e-06
6.000000	1.000000e+09	2.15547276	2.33060990	2.24304133	0.000000000000e+00
6.000000	1.000000e+09	2.33060990	2.50574704	2.41817847	0.000000000000e+00
6.000000	1.000000e+09	2.50574704	2.68088418	2.59331561	0.000000000000e+00
6.000000	1.000000e+09	2.68088418	2.85602133	2.76845275	0.000000000000e+00
6.000000	1.000000e+09	2.85602133	3.03115847	2.94358990	0.000000000000e+00
6.000000	1.000000e+09	3.03115847	3.20629561	3.11872704	0.000000000000e+00
6.000000	1.000000e+09	3.20629561	3.38143275	3.29386418	0.000000000000e+00
6.000000	1.000000e+09	3.38143275	3.55656990	3.46900132	0.000000000000e+00
6.000000	1.000000e+09	3.55656990	3.73170704	3.64413847	0.000000000000e+00
6.000000	1.000000e+09	3.73170704	3.90684418	3.81927561	0.000000000000e+00
6.000000	1.000000e+09	3.90684418	4.08198132	3.99441275	0.000000000000e+00
6.000000	1.000000e+09	4.08198132	4.25711846	4.16954989	0.000000000000e+00
6.000000	1.000000e+09	4.25711846	4.43225561	4.34468704	0.000000000000e+00
6.000000	1.000000e+09	4.43225561	4.60739275	4.51982418	0.000000000000e+00
6.000000	1.000000e+09	4.60739275	4.78252989	4.69496132	0.000000000000e+00
6.000000	1.000000e+09	4.78252989	4.95766703	4.87009846	0.000000000000e+00
6.000000	1.000000e+09	4.95766703	5.13280418	5.04523561	0.000000000000e+00
6.000000	1.000000e+09	5.13280418	5.30794132	5.22037275	0.000000000000e+00
6.000000	1.000000e+10	-26.21674431	-26.04160716	-26.12917574	0.000000000000e+00
6.000000	1.000000e+10	-26.04160716	-25.86647002	-25.95403859	0.000000000000e+00
6.000000	1.000000e+10	-25.86647002	-25.69133288	-25.77890145	0.000000000000e+00
6.000000	1.000000e+10	-25.69133288	-25.51619574	-25.60376431	0.000000000000e+00
6.000000	1.000000e+10	-25.51619574	-25.34105859	-25.42862717	0.000000000000e+00
6.000000	1.000000e+10	-25.34105859	-25.16592145	-25.25349002	0.000000000000e+00
6.000000	1.000000e+10	-25.16592145	-24.99078431	-25.07835288	0.000000000000e+00
6.000000	1.000000e+10	-24.99078431	-24.81564717	-24.90321574	0.000000000000e+00
6.000000	1.000000e+10	-24.81564717	-24.64051003	-24.72807860	0.000000000000e+00
6.000000	1.000000e+10	-24.64051003	-24.46537288	-24.55294145	0.000000000000e+00
6.000000	1.000000e+10	-24.46537288	-24.29023574	-24.37780431	0.000000000000e+00
6.000000	1.000000e+10	-24.29023574	-24.11509860	-24.20266717	0.000000000000e+00
6.000000	1.000000e+10	-24.11509860	-23.93996146	-24.02753003	0.000000000000e+00
6.000000	1.000000e+10	-23.93996146	-23.76482431	-23.85239288	0.000000000000e+00
6.000000	1.000000e+10	-23.76482431	-23.58968717	-23.67725574	0.000000000000e+00
6.000000	1.000000e+10	-23.58968717	-23.41455003	-23.50211860	0.000000000000e+00
6.000000	1.000000e+10	-23.41455003	-23.23941289	-23.32698146	0.000000000000e+00
6.000000	1.000000e+10	-23.23941289	-23.06427574	-23.15184432	0.000000000000e+00
6.000000	1.000000e+10	-23.06427574	-22.88913860	-22.97670717	0.000000000000e+00
6.000000	1.000000e+10	-22.88913860	-22.71400146	-22.80157003	0.000000000000e+00
6.000000	1.000000e+10	-22.71400146	-22.53886432	-22.62643289	0.000000000000e+00
6.000000	1.000000e+10	-22.53886432	-22.36372717	-22.45129575	0.000000000000e+00
6.000000	1.000000e+10	-22.36372717	-22.18859003	-22.27615860	0.000000000000e+00
6.000000	1.000000e+10	-22.18859003	-22.01345289	-22.10102146	0.000000000000e+00
6.000000	1.000000e+10	-22.01345289	-21.83831575	-21.92588432	0.000000000000e+00
6.000000	1.000000e+10	-21.83831575	-21.66317861	-21.75074718	0.000000000000e+00
6.000000	1.000000e+10	-21.66317861	-21.48804146	-21.57561003	0.000000000000e+00
6.000000	1.000000e+10	-21.48804146	-21.31290432	-21.40047289	0.000000000000e+00
6.000000	1.000000e+10	-21.31290432	-21.13776718	-21.22533575	0.000000000000e+00
6.000000	1.000000e+10	-21.13776718	-20.96263004	-21.05019861	0.000000000000e+00
6.000000	1.000000e+10	-20.96263004	-20.78749289	-20.87506146	0.000000000000e+00
6.000000	1.000000e+10	-20.78749289	-20.61235575	-20.69992432	0.000000000000e+00
6.000000	1.000000e+10	-20.61235575	-20.43721861	-20.52478718	0.000000000000e+00
6.000000	1.000000e+10	-20.43721861	-20.26208147	-20.34965004	0.000000000000e+00
6.000000	1.000000e+10	-20.26208147	-20.08694432	-20.17451290	0.000000000000e+00
6.000000	1.000000e+10	-20.08694432	-19.91180718	-19.99937575	0.000000000000e+00
6.000000	1.000000e+10	-19.91180718	-19.73667004	-19.82423861	0.000000000000e+00
6.000000	1.000000e+10	-19.73667004	-19.56153290	-19.64910147	0.000000000000e+00
6.000000	1.000000e+10	-19.56153290	-19.38639575	-19.47396433	0.000000000000e+00
6.000000	1.000000e+10	-19.38639575	-19.21125861	-19.29882718	0.000000000000e+00
6.000000	1.000000e+10	-19.21125861	-19.03612147	-19.12369004	1.141967930424e-05
6.000000	1.000000e+10	-19.03612147	-18.86098433	-18.94855290	1.141967930424e-05
6.000000	1.000000e+10	-18.86098433	-18.68584719	-18.77341576	1.141967930424e-05
6.000000	1.000000e+10	-18.68584719	-18.51071004	-18.59827861	2.854919826060e-05
6.000000	1.000000e+10	-18.51071004	-18.33557290	-18.42314147	6.851807582545e-05
6.000000	1.000000e+10	-18.33557290	-18.16043576	-18.24800433	1.998443878242e-04
6.000000	1.000000e+10	-18.16043576	-17.98529862	-18.07286719	4.910462100824e-04
6.000000	1.000000e+10	-17.98529862	-17.81016147	-17.89773004	1.193356487293e-03
6.000000	1.000000e+10	-17.81016147	-17.63502433	-17.72259290	2.900598543277e-03
6.000000	1.000000e+10	-17.63502433	-17.45988719	-17.54745576	7.103040527238e-03
6.000000	1.000000e+10	-17.45988719	-17.28475005	-17.37231862	1.788892763009e-02
6.000000	1.000000e+10	-17.28475005	-17.10961290	-17.19718147	4.373737173524e-02
6.000000	1.000000e+10	-17.10961290	-16.93447576	-17.02204433	9.810646490273e-02
6.000000	1.000000e+10	-16.93447576	-16.75933862	-16.84690719	1.992562743400e-01
6.000000	1.000000e+10	-16.75933862	-16.58420148	-16.67177005	3.449999314604e-01
6.000000	1.000000e+10	-16.58420148	-16.40906433	-16.49663291	5.131204501775e-01
6.000000	1.000000e+10	-16.40906433	-16.23392719	-16.32149576	6.587556203444e-01
6.000000	1.000000e+10	-16.23392719	-16.05879005	-16.14635862	7.308994443490e-01
6.000000	1.000000e+10	-16.05879005	-15.88365291	-15.97122148	7.255778737932e-01
6.000000	1.000000e+10	-15.88365291	-15.70851576	-15.79608434	6.417402981811e-01
6.000000	1.000000e+10	-15.70851576	-15.53337862	-15.62094719	5.371931341508e-01
6.000000	1.000000e+10	-15.53337862	-15.35824148	-15.44581005	4.310529248575e-01
6.000000	1.000000e+10	-15.35824148	-15.18310434	-15.27067291	3.125394930381e-01
6.000000	1.000000e+10	-15.18310434	-15.00796720	-15.09553577	2.014545626061e-01
6.000000	1.000000e+10	-15.00796720	-14.83283005	-14.92039862	1.120955720504e-01
6.000000	1.000000e+10	-14.83283005	-14.65769291	-14.74526148	6.011890169718e-02
6.000000	1.000000e+10	-14.65769291	-14.48255577	-14.57012434	3.206074964666e-02
6.000000	1.000000e+10	-14.48255577	-14.30741863	-14.39498720	1.708955007880e-02
6.000000	1.000000e+10	-14.30741863	-14.13228148	-14.21985005	9.164292641653e-03
6.000000	1.000000e+10	-14.13228148	-13.95714434	-14.04471291	5.070337611083e-03
6.000000	1.000000e+10	-13.95714434	-13.78200720	-13.86957577	2.403842493543e-03
6.000000	1.000000e+10	-13.78200720	-13.60687006	-13.69443863	1.273294242423e-03
6.000000	1.000000e+10	-13.60687006	-13.43173291	-13.51930149	8.964448253829e-04
6.000000	1.000000e+10	-13.43173291	-13.25659577	-13.34416434	3.996887756484e-04
6.000000	1.000000e+10	-13.25659577	-13.08145863	-13.16902720	3.425903791272e-04
6.000000	1.000000e+10	-13.08145863	-12.90632149	-12.99389006	1.712951895636e-04
6.000000	1.000000e+10	-12.90632149	-12.73118434	-12.81875292	1.199066326945e-04
6.000000	1.000000e+10	-12.73118434	-12.55604720	-12.64361577	5.709839652120e-05
6.000000	1.000000e+10	-12.55604720	-12.38091006	-12.46847863	5.138855686908e-05
6.000000	1.000000e+10	-12.38091006	-12.20577292	-12.29334149	2.283935860848e-05
6.000000	1.000000e+10	-12.20577292	-12.03063578	-12.11820435	2.854919826060e-05
6.000000	1.000000e+10	-12.03063578	-11.85549863	-11.94306720	2.854919826060e-05
6.000000	1.000000e+10	-11.85549863	-11.68036149	-11.76793006	2.283935860848e-05
6.000000	1.000000e+10	-11.68036149	-11.50522435	-11.59279292	0.000000000000e+00
6.000000	1.000000e+10	-11.50522435	-11.33008721	-11.41765578	1.712951895636e-05
6.000000	1.000000e+10	-11.33008721	-11.15495006	-11.24251863	0.000000000000e+00
6.000000	1.000000e+10	-11.15495006	-10.97981292	-11.06738149	0.000000000000e+00
6.000000	1.000000e+10	-10.97981292	-10.80467578	-10.89224435	0.000000000000e+00
6.000000	1.000000e+10	-10.80467578	-10.62953864	-10.71710721	0.000000000000e+00
6.000000	1.000000e+10	-10.62953864	-10.45440149	-10.54197007	0.000000000000e+00
6.000000	1.000000e+10	-10.45440149	-10.27926435	-10.36683292	0.000000000000e+00
6.000000	1.000000e+10	-10.27926435	-10.10412721	-10.19169578	5.709839652120e-06
6.000000	1.000000e+10	-10.10412721	-9.92899007	-10.01655864	1.712951895636e-05
6.000000	1.000000e+10	-9.92899007	-9.75385292	-9.84142150	0.000000000000e+00
6.000000	1.000000e+10	-9.75385292	-9.57871578	-9.66628435	0.000000000000e+00
6.000000	1.000000e+10	-9.57871578	-9.40357864	-9.49114721	0.000000000000e+00
6.000000	1.000000e+10	-9.40357864	-9.22844150	-9.31601007	0.000000000000e+00
6.000000	1.000000e+10	-9.22844150	-9.05330436	-9.14087293	0.000000000000e+00
6.000000	1.000000e+10	-9.05330436	-8.87816721	-8.96573578	0.000000000000e+00
6.000000	1.000000e+10	-8.87816721	-8.70303007	-8.79059864	5.709839652120e-06
6.000000	1.000000e+10	-8.70303007	-8.52789293	-8.61546150	0.000000000000e+00
6.000000	1.000000e+10	-8.52789293	-8.35275579	-8.44032436	5.709839652120e-06
6.000000	1.000000e+10	-8.35275579	-8.17761864	-8.26518721	0.000000000000e+00
6.000000	1.000000e+10	-8.17761864	-8.00248150	-8.09005007	0.000000000000e+00
6.000000	1.000000e+10	-8.00248150	-7.82734436	-7.91491293	0.000000000000e+00
6.000000	1.000000e+10	-7.82734436	-7.65220722	-7.73977579	0.000000000000e+00
6.000000	1.000000e+10	-7.65220722	-7.47707007	-7.56463864	0.000000000000e+00
6.000000	1.000000e+10	-7.47707007	-7.30193293	-7.38950150	0.000000000000e+00
6.000000	1.000000e+10	-7.30193293	-7.12679579	-7.21436436	0.000000000000e+00
6.000000	1.000000e+10	-7.12679579	-6.95165865	-7.03922722	0.000000000000e+00
6.000000	1.000000e+10	-6.95165865	-6.77652150	-6.86409008	0.000000000000e+00
6.000000	1.000000e+10	-6.77652150	-6.60138436	-6.68895293	0.000000000000e+00
6.000000	1.000000e+10	-6.60138436	-6.42624722	-6.51381579	0.000000000000e+00
6.000000	1.000000e+10	-6.42624722	-6.25111008	-6.33867865	0.000000000000e+00
6.000000	1.000000e+10	-6.25111008	-6.07597293	-6.16354151	0.000000000000e+00
6.000000	1.000000e+10	-6.07597293	-5.90083579	-5.98840436	0.000000000000e+00
6.000000	1.000000e+10	-5.90083579	-5.72569865	-5.81326722	0.000000000000e+00
6.000000	1.000000e+10	-5.72569865	-5.55056151	-5.63813008	0.000000000000e+00
6.000000	1.000000e+10	-5.55056151	-5.37542437	-5.46299294	0.000000000000e+00
6.000000	1.000000e+10	-5.37542437	-5.20028722	-5.28785579	0.000000000000e+00
6.000000	1.000000e+10	-5.20028722	-5.02515008	-5.11271865	0.000000000000e+00
6.000000	1.000000e+10	-5.02515008	-4.85001294	-4.93758151	0.000000000000e+00
6.000000	1.000000e+10	-4.85001294	-4.67487580	-4.76244437	0.000000000000e+00
6.000000	1.000000e+10	-4.67487580	-4.49973865	-4.58730722	0.000000000000e+00
6.000000	1.000000e+10	-4.49973865	-4.32460151	-4.41217008	0.000000000000e+00
6.000000	1.000000e+10	-4.32460151	-4.14946437	-4.23703294	0.000000000000e+00
6.000000	1.000000e+10	-4.14946437	-3.97432723	-4.06189580	0.000000000000e+00
6.000000	1.000000e+10	-3.97432723	-3.79919008	-3.88675866	0.000000000000e+00
6.000000	1.000000e+10	-3.79919008	-3.62405294	-3.71162151	0.000000000000e+00
6.000000	1.000000e+10	-3.62405294	-3.44891580	-3.53648437	0.000000000000e+00
6.000000	1.000000e+10	-3.44891580	-3.27377866	-3.36134723	0.000000000000e+00
6.000000	1.000000e+10	-3.27377866	-3.09864151	-3.18621009	0.000000000000e+00
6.000000	1.000000e+10	-3.09864151	-2.92350437	-3.01107294	0.000000000000e+00
6.000000	1.000000e+10	-2.92350437	-2.74836723	-2.83593580	0.000000000000e+00
6.000000	1.000000e+10	-2.74836723	-2.57323009	-2.66079866	0.000000000000e+00
6.000000	1.000000e+10	-2.57323009	-2.39809295	-2.48566152	0.000000000000e+00
6.000000	1.000000e+10	-2.39809295	-2.22295580	-2.31052437	0.000000000000e+00
6.000000	1.000000e+10	-2.22295580	-2.04781866	-2.13538723	0.000000000000e+00
6.000000	1.000000e+10	-2.04781866	-1.87268152	-1.96025009	0.000000000000e+00
6.000000	1.000000e+10	-1.87268152	-1.69754438	-1.78511295	0.000000000000e+00
6.000000	1.000000e+10	-1.69754438	-1.52240723	-1.60997580	0.000000000000e+00
6.000000	1.000000e+10	-1.52240723	-1.34727009	-1.43483866	0.000000000000e+00
6.000000	1.000000e+10	-1.34727009	-1.17213295	-1.25970152	0.000000000000e+00
6.000000	1.000000e+10	-1.17213295	-0.99699581	-1.08456438	0.000000000000e+00
6.000000	1.000000e+10	-0.99699581	-0.82185866	-0.90942724	0.000000000000e+00
6.000000	1.000000e+10	-0.82185866	-0.64672152	-0.73429009	0.000000000000e+00
6.000000	1.000000e+10	-0.64672152	-0.47158438	-0.55915295	0.000000000000e+00
6.000000	1.000000e+10	-0.47158438	-0.29644724	-0.38401581	0.000000000000e+00
6.000000	1.000000e+10	-0.29644724	-0.12131009	-0.20887867	0.000000000000e+00
6.000000	1.000000e+10	-0.12131009	0.05382705	-0.03374152	0.000000000000e+00
6.000000	1.000000e+10	0.05382705	0.22896419	0.14139562	0.000000000000e+00
6.000000	1.000000e+10	0.22896419	0.40410133	0.31653276	0.000000000000e+00
6.000000	1.000000e+10	0.40410133	0.57923847	0.49166990	0.000000000000e+00
6.000000	1.000000e+10	0.57923847	0.75437562	0.66680705	0.000000000000e+00
6.000000	1.000000e+10	0.75437562	0.92951276	0.84194419	0.000000000000e+00
6.000000	1.000000e+10	0.92951276	1.10464990	1.01708133	0.000000000000e+00
6.000000	1.000000e+10	1.10464990	1.27978704	1.19221847	0.000000000000e+00
6.000000	1.000000e+10	1.27978704	1.45492419	1.36735562	0.000000000000e+00
6.000000	1.000000e+10	1.45492419	1.63006133	1.54249276	0.000000000000e+00
6.000000	1.000000e+10	1.63006133	1.80519847	1.71762990	0.000000000000e+00
6.000000	1.000000e+10	1.80519847	1.98033561	1.89276704	0.000000000000e+00
6.000000	1.000000e+10	1.98033561	2.15547276	2.06790419	0.000000000000e+00
6.000000	1.000000e+10	2.15547276	2.33060990	2.24304133	0.000000000000e+00
6.000000	1.000000e+10	2.33060990	2.50574704	2.41817847	0.000000000000e+00
6.000000	1.000000e+10	2.50574704	2.68088418	2.59331561	0.000000000000e+00
6.000000	1.000000e+10	2.68088418	2.85602133	2.76845275	0.000000000000e+00
6.000000	1.000000e+10	2.85602133	3.03115847	2.94358990	0.000000000000e+00
6.000000	1.000000e+10	3.03115847	3.20629561	3.11872704	0.000000000000e+00
6.000000	1.000000e+10	3.20629561	3.38143275	3.29386418	0.000000000000e+00
6.000000	1.000000e+10	3.38143275	3.55656990	3.46900132	0.000000000000e+00
6.000000	1.000000e+10	3.55656990	3.73170704	3.64413847	0.000000000000e+00
6.000000	1.000000e+10	3.73170704	3.90684418	3.81927561	0.000000000000e+00
6.000000	1.000000e+10	3.90684418	4.08198132	3.99441275	0.000000000000e+00
6.000000	1.000000e+10	4.08198132	4.25711846	4.16954989	0.000000000000e+00
6.000000	1.000000e+10	4.25711846	4.43225561	4.34468704	0.000000000000e+00
6.000000	1.000000e+10	4.43225561	4.60739275	4.51982418	0.000000000000e+00
6.000000	1.000000e+10	4.60739275	4.78252989	4.69496132	0.000000000000e+00
6.000000	1.000000e+10	4.78252989	4.95766703	4.87009846	0.000000000000e+00
6.000000	1.000000e+10	4.95766703	5.13280418	5.04523561	0.000000000000e+00
6.000000	1.000000e+10	5.13280418	5.30794132	5.22037275	0.000000000000e+00
6.000000	1.000000e+11	-26.21674431	-26.04160716	-26.12917574	0.000000000000e+00
6.000000	1.000000e+11	-26.04160716	-25.86647002	-25.95403859	0.000000000000e+00
6.000000	1.000000e+11	-25.86647002	-25.69133288	-25.77890145	0.000000000000e+00
6.000000	1.000000e+11	-25.69133288	-25.51619574	-25.60376431	0.000000000000e+00
6.000000	1.000000e+11	-25.51619574	-25.34105859	-25.42862717	0.000000000000e+00
6.000000	1.000000e+11	-25.34105859	-25.16592145	-25.25349002	0.000000000000e+00
6.000000	1.000000e+11	-25.16592145	-24.99078431	-25.07835288	0.000000000000e+00
6.000000	1.000000e+11	-24.99078431	-24.81564717	-24.90321574	0.000000000000e+00
6.000000	1.000000e+11	-24.81564717	-24.64051003	-24.72807860	0.000000000000e+00
6.000000	1.000000e+11	-24.64051003	-24.46537288	-24.55294145	0.000000000000e+00
6.000000	1.000000e+11	-24.46537288	-24.29023574	-24.37780431	0.000000000000e+00
6.000000	1.000000e+11	-24.29023574	-24.11509860	-24.20266717	0.000000000000e+00
6.000000	1.000000e+11	-24.11509860	-23.93996146	-24.02753003	0.000000000000e+00
6.000000	1.000000e+11	-23.93996146	-23.76482431	-23.85239288	0.000000000000e+00
6.000000	1.000000e+11	-23.76482431	-23.58968717	-23.67725574	0.000000000000e+00
6.000000	1.000000e+11	-23.58968717	-23.41455003	-23.50211860	0.000000000000e+00
6.000000	1.000000e+11	-23.41455003	-23.23941289	-23.32698146	5.709811102922e-06
6.000000	1.000000e+11	-23.23941289	-23.06427574	-23.15184432	1.941335774994e-04
6.000000	1.000000e+11	-23.06427574	-22.88913860	-22.97670717	4.796241326455e-04
6.000000	1.000000e+11	-22.88913860	-22.71400146	-22.80157003	5.481418658805e-04
6.000000	1.000000e+11	-22.71400146	-22.53886432	-22.62643289	7.023067656594e-04
6.000000	1.000000e+11	-22.53886432	-22.36372717	-22.45129575	1.164801464996e-03
6.000000	1.000000e+11	-22.36372717	-22.18859003	-22.27615860	2.255375385654e-03
6.000000	1.000000e+11	-22.18859003	-22.01345289	-22.10102146	4.419393793662e-03
6.000000	1.000000e+11	-22.01345289	-21.83831575	-21.92588432	8.861626831735e-03
6.000000	1.000000e+11	-21.83831575	-21.66317861	-21.75074718	1.782603026332e-02
6.000000	1.000000e+11	-21.66317861	-21.48804146	-21.57561003	3.719941933554e-02
6.000000	1.000000e+11	-21.48804146	-21.31290432	-21.40047289	7.579774239129e-02
6.000000	1.000000e+11	-21.31290432	-21.13776718	-21.22533575	1.523092111704e-01
6.000000	1.000000e+11	-21.13776718	-20.96263004	-21.05019861	2.787986565335e-01
6.000000	1.000000e+11	-20.96263004	-20.78749289	-20.87506146	4.542326026708e-01
6.000000	1.000000e+11	-20.78749289	-20.61235575	-20.69992432	6.450544897304e-01
6.000000	1.000000e+11	-20.61235575	-20.43721861	-20.52478718	7.886733684022e-01
6.000000	1.000000e+11	-20.43721861	-20.26208147	-20.34965004	8.296412630657e-01
6.000000	1.000000e+11	-20.26208147	-20.08694432	-20.17451290	7.428806833568e-01
6.000000	1.000000e+11	-20.08694432	-19.91180718	-19.99937575	5.834513377410e-01
